timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg,torque_shoulder,torque_elbow,limit_shoulder,limit_elbow,torque_base,limit_base
192,20.0,-0.331,19.139,19.98,-0.352,18.787,0.3533,-1.01,81.25,-113.36,6.65,5.44,54.0,8.1,-0.12,2.02
193,20.0,-0.335,19.13,20.017,-0.345,18.767,0.3637,-0.99,81.12,-113.27,6.65,5.44,54.0,8.1,-0.12,2.02
194,20.0,-0.338,19.121,19.999,-0.322,18.777,0.3444,-0.92,81.19,-113.31,6.65,5.44,54.0,8.1,-0.12,2.02
195,20.0,-0.342,19.112,20.02,-0.338,18.731,0.3814,-0.97,81.06,-113.31,6.65,5.43,54.0,8.1,-0.12,2.02
196,20.0,-0.345,19.103,20.006,-0.376,18.776,0.3284,-1.08,81.17,-113.29,6.65,5.43,54.0,8.1,-0.12,2.02
197,20.0,-0.349,19.094,20.008,-0.384,18.754,0.3414,-1.1,81.12,-113.31,6.65,5.43,54.0,8.1,-0.12,2.02
198,20.0,-0.352,19.084,20.013,-0.361,18.775,0.31,-1.03,81.15,-113.27,6.65,5.43,54.0,8.1,-0.12,2.02
199,20.0,-0.356,19.075,19.973,-0.36,18.71,0.3662,-1.03,81.15,-113.49,6.65,5.43,54.0,8.1,-0.12,2.02
200,20.0,-0.359,19.066,20.015,-0.384,18.725,0.3423,-1.1,81.06,-113.33,6.65,5.42,54.0,8.1,-0.12,2.02
201,20.0,-0.363,19.056,20.01,-0.338,18.676,0.3816,-0.97,80.99,-113.42,6.65,5.42,54.0,8.1,-0.12,2.02
202,20.0,-0.367,19.047,19.999,-0.368,18.699,0.3481,-1.05,81.06,-113.42,6.65,5.42,54.0,8.1,-0.12,2.02
203,20.0,-0.37,19.037,19.999,-0.376,18.713,0.3245,-1.08,81.08,-113.4,6.65,5.42,54.0,8.1,-0.12,2.02
204,20.0,-0.374,19.028,19.998,-0.376,18.685,0.3432,-1.08,81.04,-113.44,6.65,5.42,54.0,8.1,-0.12,2.02
205,20.0,-0.378,19.018,20.012,-0.345,18.654,0.3659,-0.99,80.95,-113.44,6.65,5.41,54.0,8.1,-0.12,2.02
206,20.0,-0.381,19.009,20.005,-0.376,18.684,0.3253,-1.08,81.01,-113.42,6.65,5.41,54.0,8.1,-0.12,2.02
207,20.0,-0.385,18.999,19.995,-0.406,18.628,0.3715,-1.16,80.95,-113.53,6.65,5.41,54.0,8.1,-0.12,2.02
208,20.0,-0.389,18.989,19.999,-0.399,18.635,0.3548,-1.14,80.95,-113.51,6.65,5.41,54.0,8.1,-0.12,2.02
209,20.0,-0.392,18.98,19.988,-0.406,18.644,0.3365,-1.16,80.99,-113.53,6.65,5.41,54.0,8.1,-0.12,2.02
210,20.0,-0.396,18.97,19.983,-0.383,18.609,0.3615,-1.1,80.95,-113.6,6.65,5.4,54.0,8.1,-0.12,2.02
211,20.0,-0.4,18.96,20.004,-0.391,18.577,0.383,-1.12,80.84,-113.58,6.65,5.4,54.0,8.1,-0.12,2.02
212,20.0,-0.404,18.95,19.996,-0.399,18.579,0.3718,-1.14,80.86,-113.6,6.65,5.4,54.0,8.1,-0.12,2.02
213,20.0,-0.408,18.94,20.006,-0.399,18.556,0.3849,-1.14,80.79,-113.6,6.65,5.4,54.0,8.1,-0.12,2.02
214,20.0,-0.411,18.93,20.0,-0.43,18.585,0.3458,-1.23,80.86,-113.58,6.65,5.4,54.0,8.1,-0.12,2.02
215,20.0,-0.415,18.92,19.982,-0.429,18.545,0.3758,-1.23,80.84,-113.69,6.65,5.39,54.0,8.1,-0.12,2.02
216,20.0,-0.419,18.91,20.007,-0.422,18.584,0.3264,-1.21,80.84,-113.55,6.65,5.39,54.0,8.1,-0.12,2.02
217,20.0,-0.423,18.9,19.995,-0.437,18.579,0.3217,-1.25,80.86,-113.6,6.65,5.39,54.0,8.1,-0.12,2.02
218,20.0,-0.427,18.89,19.993,-0.414,18.536,0.3538,-1.19,80.79,-113.66,6.65,5.39,54.0,8.1,-0.12,2.02
219,20.0,-0.431,18.88,19.989,-0.414,18.516,0.3644,-1.19,80.77,-113.71,6.65,5.38,54.0,8.1,-0.12,2.02
220,20.0,-0.435,18.87,20.014,-0.43,18.49,0.3793,-1.23,80.66,-113.66,6.65,5.38,54.0,8.1,-0.12,2.02
221,20.0,-0.439,18.859,20.004,-0.414,18.514,0.3465,-1.19,80.73,-113.66,6.65,5.38,54.0,8.1,-0.12,2.02
222,20.0,-0.443,18.849,19.995,-0.483,18.515,0.3365,-1.38,80.75,-113.69,6.65,5.38,54.0,8.1,-0.12,2.02
223,20.0,-0.447,18.838,20.007,-0.445,18.52,0.3185,-1.27,80.73,-113.64,6.65,5.38,54.0,8.1,-0.12,2.02
224,20.0,-0.451,18.828,20.013,-0.445,18.491,0.3377,-1.27,80.66,-113.66,6.65,5.37,54.0,8.1,-0.12,2.02
225,20.0,-0.455,18.818,20.012,-0.484,18.477,0.3423,-1.38,80.64,-113.69,6.65,5.37,54.0,8.1,-0.12,2.02
226,20.0,-0.459,18.807,20.034,-0.43,18.509,0.3014,-1.23,80.64,-113.58,6.65,5.37,54.0,8.1,-0.12,2.02
227,20.0,-0.463,18.796,20.015,-0.476,18.469,0.328,-1.36,80.62,-113.69,6.65,5.37,54.0,8.1,-0.12,2.02
228,20.0,-0.467,18.786,19.98,-0.467,18.454,0.3328,-1.34,80.68,-113.82,6.65,5.36,54.0,8.1,-0.12,2.02
229,20.0,-0.471,18.775,19.992,-0.46,18.459,0.3166,-1.32,80.66,-113.77,6.65,5.36,54.0,8.1,-0.12,2.02
230,20.0,-0.475,18.764,19.997,-0.437,18.401,0.3652,-1.25,80.55,-113.84,6.65,5.36,54.0,8.1,-0.12,2.02
231,20.0,-0.479,18.754,19.995,-0.483,18.387,0.3665,-1.38,80.53,-113.86,6.65,5.36,54.0,8.1,-0.12,2.02
232,20.0,-0.484,18.743,19.996,-0.476,18.401,0.3416,-1.36,80.55,-113.84,6.65,5.36,54.0,8.1,-0.12,2.02
233,20.0,-0.488,18.732,19.977,-0.483,18.348,0.3851,-1.38,80.51,-113.97,6.65,5.35,54.0,8.1,-0.12,2.02
234,20.0,-0.492,18.721,20.003,-0.506,18.35,0.3711,-1.45,80.44,-113.88,6.65,5.35,54.0,8.1,-0.12,2.02
235,20.0,-0.496,18.71,19.985,-0.506,18.361,0.35,-1.45,80.51,-113.93,6.65,5.35,54.0,8.1,-0.12,2.02
236,20.0,-0.5,18.699,20.008,-0.468,18.343,0.3579,-1.34,80.42,-113.88,6.65,5.35,54.0,8.1,-0.12,2.02
237,20.0,-0.505,18.688,19.988,-0.498,18.353,0.3354,-1.43,80.49,-113.93,6.65,5.34,54.0,8.1,-0.12,2.02
238,20.0,-0.509,18.677,20.009,-0.522,18.321,0.3563,-1.49,80.38,-113.91,6.65,5.34,54.0,8.1,-0.12,2.02
239,20.0,-0.513,18.666,20.013,-0.53,18.278,0.3888,-1.52,80.29,-113.95,6.65,5.34,54.0,8.1,-0.12,2.02
240,20.0,-0.517,18.655,19.982,-0.514,18.319,0.3365,-1.47,80.44,-113.99,6.65,5.34,54.0,8.1,-0.12,2.02
241,20.0,-0.522,18.643,20.014,-0.537,18.292,0.3523,-1.54,80.31,-113.93,6.65,5.33,54.0,8.1,-0.12,2.02
242,20.0,-0.526,18.632,20.003,-0.514,18.287,0.3457,-1.47,80.33,-113.97,6.65,5.33,54.0,8.1,-0.12,2.02
243,20.0,-0.53,18.621,19.975,-0.552,18.284,0.3384,-1.58,80.4,-114.06,6.65,5.33,54.0,8.1,-0.12,2.02
244,20.0,-0.535,18.61,19.996,-0.506,18.238,0.3726,-1.45,80.27,-114.06,6.66,5.33,54.0,8.1,-0.12,2.02
245,20.0,-0.539,18.599,19.996,-0.522,18.238,0.3607,-1.49,80.27,-114.06,6.66,5.32,54.0,8.1,-0.12,2.02
246,20.0,-0.543,18.587,20.019,-0.53,18.249,0.3396,-1.52,80.22,-113.97,6.66,5.32,54.0,8.1,-0.12,2.02
247,20.0,-0.548,18.576,19.988,-0.567,18.254,0.3232,-1.63,80.31,-114.06,6.66,5.32,54.0,8.1,-0.12,2.02
248,20.0,-0.552,18.565,20.012,-0.553,18.264,0.3012,-1.58,80.27,-113.97,6.66,5.32,54.0,8.1,-0.12,2.02
249,20.0,-0.556,18.554,20.015,-0.568,18.256,0.298,-1.63,80.24,-113.97,6.66,5.32,54.0,8.1,-0.12,2.02
250,20.0,-0.561,18.543,19.991,-0.567,18.197,0.3462,-1.63,80.2,-114.13,6.66,5.31,54.0,8.1,-0.12,2.02
251,20.0,-0.565,18.531,19.987,-0.56,18.19,0.3414,-1.6,80.2,-114.15,6.66,5.31,54.0,8.1,-0.12,2.02
252,20.0,-0.569,18.52,19.987,-0.583,18.19,0.3305,-1.67,80.2,-114.15,6.66,5.31,54.0,8.1,-0.12,2.02
253,20.0,-0.573,18.509,19.99,-0.583,18.133,0.3763,-1.67,80.09,-114.21,6.66,5.31,54.0,8.1,-0.12,2.02
254,20.0,-0.578,18.498,19.997,-0.614,18.132,0.3679,-1.76,80.07,-114.19,6.66,5.3,54.0,8.1,-0.12,2.02
255,20.0,-0.582,18.487,19.997,-0.606,18.132,0.3557,-1.74,80.07,-114.19,6.66,5.3,54.0,8.1,-0.12,2.02
256,20.0,-0.586,18.475,19.981,-0.598,18.12,0.3557,-1.71,80.09,-114.26,6.66,5.3,54.0,8.1,-0.12,2.02
257,20.0,-0.591,18.464,19.985,-0.575,18.113,0.3521,-1.65,80.07,-114.26,6.66,5.3,54.0,8.1,-0.12,2.02
258,20.0,-0.595,18.453,20.012,-0.606,18.079,0.3738,-1.74,79.94,-114.21,6.66,5.29,54.0,8.1,-0.12,2.02
259,20.0,-0.599,18.442,19.997,-0.621,18.146,0.2966,-1.78,80.09,-114.17,6.66,5.29,54.0,8.1,-0.12,2.02
260,20.0,-0.604,18.431,19.982,-0.621,18.099,0.3325,-1.78,80.05,-114.28,6.66,5.29,54.0,8.1,-0.12,2.02
261,20.0,-0.608,18.419,20.02,-0.622,18.043,0.3776,-1.78,79.85,-114.24,6.66,5.29,54.0,8.1,-0.12,2.02
262,20.0,-0.612,18.408,19.981,-0.613,18.035,0.3732,-1.76,79.94,-114.37,6.66,5.29,54.0,8.1,-0.12,2.02
263,20.0,-0.617,18.397,19.994,-0.606,18.04,0.3567,-1.74,79.91,-114.32,6.66,5.28,54.0,8.1,-0.12,2.02
264,20.0,-0.621,18.386,19.997,-0.606,18.033,0.3533,-1.74,79.89,-114.32,6.66,5.28,54.0,8.1,-0.12,2.02
265,20.0,-0.625,18.374,20.006,-0.576,18.045,0.3328,-1.65,79.89,-114.28,6.66,5.28,54.0,8.1,-0.12,2.02
266,20.0,-0.63,18.363,19.987,-0.59,18.006,0.3594,-1.69,79.87,-114.39,6.66,5.28,54.0,8.1,-0.12,2.02
267,20.0,-0.634,18.352,20.009,-0.629,17.953,0.3996,-1.8,79.72,-114.39,6.66,5.27,54.0,8.1,-0.12,2.02
268,20.0,-0.638,18.341,19.982,-0.613,17.95,0.3917,-1.76,79.78,-114.48,6.66,5.27,54.0,8.1,-0.12,2.02
269,20.0,-0.642,18.33,20.014,-0.66,17.937,0.393,-1.89,79.67,-114.39,6.66,5.27,54.0,8.1,-0.12,2.02
270,20.0,-0.647,18.318,19.989,-0.636,17.949,0.3696,-1.82,79.76,-114.46,6.66,5.27,54.0,8.1,-0.12,2.02
271,20.0,-0.651,18.307,19.999,-0.66,17.94,0.3672,-1.89,79.72,-114.43,6.66,5.26,54.0,8.1,-0.12,2.02
272,20.0,-0.655,18.296,19.999,-0.667,17.94,0.356,-1.91,79.72,-114.43,6.66,5.26,54.0,8.1,-0.12,2.02
273,20.0,-0.66,18.285,20.017,-0.653,17.93,0.3555,-1.87,79.65,-114.39,6.66,5.26,54.0,8.1,-0.12,2.02
274,20.0,-0.664,18.274,19.985,-0.698,17.921,0.3542,-2.0,79.72,-114.5,6.67,5.26,54.0,8.1,-0.12,2.02
275,20.0,-0.668,18.262,20.006,-0.675,17.889,0.3731,-1.93,79.61,-114.48,6.67,5.26,54.0,8.1,-0.12,2.02
276,20.0,-0.673,18.251,20.0,-0.66,17.869,0.3822,-1.89,79.58,-114.52,6.67,5.25,54.0,8.1,-0.12,2.02
277,20.0,-0.677,18.24,19.971,-0.697,17.938,0.3038,-2.0,79.78,-114.52,6.67,5.25,54.0,8.1,-0.12,2.02
278,20.0,-0.681,18.229,20.019,-0.668,17.823,0.4062,-1.91,79.45,-114.52,6.67,5.25,54.0,8.1,-0.12,2.02
279,20.0,-0.686,18.218,20.012,-0.691,17.839,0.3792,-1.98,79.5,-114.52,6.67,5.25,54.0,8.1,-0.12,2.02
280,20.0,-0.69,18.206,20.016,-0.73,17.895,0.3147,-2.09,79.58,-114.43,6.67,5.24,54.0,8.1,-0.12,2.02
281,20.0,-0.694,18.195,20.036,-0.692,17.898,0.2993,-1.98,79.54,-114.37,6.67,5.24,54.0,8.1,-0.12,2.02
282,20.0,-0.698,18.184,19.987,-0.698,17.815,0.3691,-2.0,79.52,-114.63,6.67,5.24,54.0,8.1,-0.12,2.02
283,20.0,-0.703,18.173,19.995,-0.706,17.828,0.3451,-2.02,79.52,-114.59,6.67,5.24,54.0,8.1,-0.12,2.02
284,20.0,-0.707,18.162,20.022,-0.699,17.83,0.3326,-2.0,79.45,-114.5,6.67,5.23,54.0,8.1,-0.12,2.02
285,20.0,-0.711,18.15,20.021,-0.714,17.816,0.3351,-2.04,79.43,-114.52,6.67,5.23,54.0,8.1,-0.12,2.02
286,20.0,-0.716,18.139,20.009,-0.675,17.797,0.3444,-1.93,79.43,-114.59,6.67,5.23,54.0,8.1,-0.12,2.02
287,20.0,-0.72,18.128,20.007,-0.729,17.762,0.3665,-2.09,79.37,-114.63,6.67,5.23,54.0,8.1,-0.12,2.02
288,20.0,-0.724,18.117,19.986,-0.736,17.78,0.3374,-2.11,79.45,-114.68,6.67,5.22,54.0,8.1,-0.12,2.02
289,20.0,-0.729,18.106,20.005,-0.745,17.748,0.3581,-2.13,79.34,-114.65,6.67,5.22,54.0,8.1,-0.12,2.02
290,20.0,-0.733,18.094,19.982,-0.759,17.788,0.3083,-2.18,79.48,-114.68,6.67,5.22,54.0,8.1,-0.12,2.02
291,20.0,-0.737,18.083,20.017,-0.745,17.753,0.3309,-2.13,79.32,-114.61,6.67,5.22,54.0,8.1,-0.12,2.02
292,20.0,-0.742,18.072,19.998,-0.729,17.749,0.3227,-2.09,79.37,-114.68,6.67,5.21,54.0,8.1,-0.12,2.02
293,20.0,-0.746,18.061,20.016,-0.753,17.739,0.3222,-2.15,79.3,-114.63,6.67,5.21,54.0,8.1,-0.12,2.02
294,20.0,-0.75,18.05,19.998,-0.744,17.714,0.3356,-2.13,79.3,-114.72,6.67,5.21,54.0,8.1,-0.12,2.02
295,20.0,-0.754,18.038,19.986,-0.705,17.731,0.3117,-2.02,79.37,-114.74,6.67,5.21,54.0,8.1,-0.12,2.02
296,20.0,-0.759,18.027,19.97,-0.774,17.677,0.352,-2.22,79.3,-114.85,6.67,5.21,54.0,8.1,-0.12,2.02
297,20.0,-0.763,18.016,20.01,-0.768,17.648,0.3681,-2.2,79.15,-114.76,6.67,5.2,54.0,8.1,-0.12,2.02
298,20.0,-0.767,18.005,19.996,-0.767,17.665,0.3399,-2.2,79.21,-114.79,6.67,5.2,54.0,8.1,-0.12,2.02
299,20.0,-0.772,17.994,20.003,-0.752,17.614,0.38,-2.15,79.1,-114.83,6.67,5.2,54.0,8.1,-0.12,2.02
300,20.0,-0.776,17.982,20.011,-0.814,17.64,0.3441,-2.33,79.12,-114.76,6.67,5.2,54.0,8.1,-0.12,2.02
301,20.0,-0.78,17.971,19.994,-0.798,17.616,0.356,-2.29,79.12,-114.85,6.67,5.19,54.0,8.1,-0.12,2.02
302,20.0,-0.785,17.96,20.01,-0.806,17.591,0.3695,-2.31,79.04,-114.83,6.68,5.19,54.0,8.1,-0.12,2.02
303,20.0,-0.789,17.949,20.003,-0.814,17.593,0.3569,-2.33,79.06,-114.85,6.68,5.19,54.0,8.1,-0.12,2.02
304,20.0,-0.793,17.937,19.991,-0.828,17.602,0.3376,-2.37,79.1,-114.87,6.68,5.19,54.0,8.1,-0.12,2.02
305,20.0,-0.798,17.926,20.009,-0.806,17.577,0.3491,-2.31,79.01,-114.85,6.68,5.18,54.0,8.1,-0.12,2.02
306,20.0,-0.802,17.915,20.026,-0.822,17.567,0.3498,-2.35,78.95,-114.81,6.68,5.18,54.0,8.1,-0.12,2.02
307,20.0,-0.806,17.904,20.0,-0.775,17.551,0.354,-2.22,78.99,-114.92,6.68,5.18,54.0,8.1,-0.12,2.02
308,20.0,-0.811,17.893,20.003,-0.806,17.487,0.4061,-2.31,78.86,-114.98,6.68,5.18,54.0,8.1,-0.12,2.02
309,20.0,-0.815,17.881,19.996,-0.798,17.524,0.3583,-2.29,78.95,-114.96,6.68,5.17,54.0,8.1,-0.12,2.02
310,20.0,-0.819,17.87,19.996,-0.821,17.502,0.3682,-2.35,78.9,-114.98,6.68,5.17,54.0,8.1,-0.12,2.02
311,20.0,-0.823,17.859,20.004,-0.829,17.465,0.3939,-2.37,78.82,-115.0,6.68,5.17,54.0,8.1,-0.12,2.02
312,20.0,-0.828,17.848,19.99,-0.836,17.518,0.3306,-2.4,78.95,-114.98,6.68,5.17,54.0,8.1,-0.12,2.02
313,20.0,-0.832,17.837,19.991,-0.798,17.482,0.3562,-2.29,78.88,-115.03,6.68,5.16,54.0,8.1,-0.12,2.02
314,20.0,-0.836,17.825,19.995,-0.852,17.467,0.3589,-2.44,78.84,-115.03,6.68,5.16,54.0,8.1,-0.12,2.02
315,20.0,-0.841,17.814,19.992,-0.805,17.532,0.2849,-2.31,78.97,-114.96,6.68,5.16,54.0,8.1,-0.12,2.02
316,20.0,-0.845,17.803,19.985,-0.813,17.462,0.3426,-2.33,78.86,-115.07,6.68,5.16,54.0,8.1,-0.12,2.02
317,20.0,-0.849,17.792,20.009,-0.845,17.521,0.2709,-2.42,78.9,-114.92,6.68,5.15,54.0,8.1,-0.12,2.02
318,20.0,-0.854,17.781,20.002,-0.837,17.452,0.3293,-2.4,78.79,-115.03,6.68,5.15,54.0,8.1,-0.12,2.02
319,20.0,-0.858,17.769,20.003,-0.844,17.43,0.3394,-2.42,78.75,-115.05,6.68,5.15,54.0,8.1,-0.12,2.02
320,20.0,-0.862,17.758,20.007,-0.845,17.436,0.3223,-2.42,78.75,-115.03,6.68,5.15,54.0,8.1,-0.12,2.02
321,20.0,-0.867,17.747,20.01,-0.845,17.358,0.3896,-2.42,78.6,-115.11,6.68,5.14,54.0,8.1,-0.12,2.02
322,20.0,-0.871,17.736,19.999,-0.852,17.367,0.3689,-2.44,78.64,-115.14,6.68,5.14,54.0,8.1,-0.12,2.02
323,20.0,-0.875,17.725,19.987,-0.897,17.412,0.3137,-2.57,78.75,-115.11,6.68,5.14,54.0,8.1,-0.12,2.02
324,20.0,-0.879,17.713,20.008,-0.868,17.38,0.3339,-2.48,78.64,-115.09,6.68,5.14,54.0,8.1,-0.12,2.02
325,20.0,-0.884,17.702,19.981,-0.897,17.392,0.311,-2.57,78.73,-115.16,6.68,5.13,54.0,8.1,-0.12,2.02
326,20.0,-0.888,17.691,20.034,-0.838,17.368,0.3289,-2.4,78.55,-115.03,6.68,5.13,54.0,8.1,-0.12,2.02
327,20.0,-0.892,17.68,20.001,-0.89,17.303,0.3767,-2.55,78.51,-115.2,6.68,5.13,54.0,8.1,-0.12,2.02
328,20.0,-0.897,17.669,19.995,-0.875,17.248,0.4213,-2.5,78.42,-115.29,6.68,5.13,54.0,8.1,-0.12,2.02
329,20.0,-0.901,17.657,20.012,-0.86,17.316,0.3445,-2.46,78.51,-115.16,6.69,5.12,54.0,8.1,-0.12,2.02
330,20.0,-0.905,17.646,20.019,-0.937,17.271,0.3769,-2.68,78.4,-115.18,6.69,5.12,54.0,8.1,-0.12,2.02
331,20.0,-0.91,17.635,19.984,-0.897,17.293,0.343,-2.57,78.53,-115.27,6.69,5.12,54.0,8.1,-0.12,2.02
332,20.0,-0.914,17.624,19.993,-0.936,17.248,0.3763,-2.68,78.42,-115.29,6.69,5.12,54.0,8.1,-0.12,2.02
333,20.0,-0.918,17.613,20.003,-0.921,17.296,0.3168,-2.64,78.49,-115.2,6.69,5.12,54.0,8.1,-0.12,2.02
334,20.0,-0.923,17.601,19.989,-0.913,17.242,0.3595,-2.61,78.42,-115.31,6.69,5.11,54.0,8.1,-0.12,2.02
335,20.0,-0.927,17.59,20.0,-0.936,17.247,0.3435,-2.68,78.4,-115.27,6.69,5.11,54.0,8.1,-0.12,2.02
336,20.0,-0.931,17.579,20.005,-0.906,17.182,0.3974,-2.59,78.27,-115.33,6.69,5.11,54.0,8.1,-0.12,2.02
337,20.0,-0.936,17.568,20.015,-0.937,17.208,0.3596,-2.68,78.29,-115.27,6.69,5.11,54.0,8.1,-0.12,2.02
338,20.0,-0.94,17.556,20.002,-0.944,17.204,0.3526,-2.7,78.31,-115.31,6.69,5.1,54.0,8.1,-0.12,2.02
339,20.0,-0.944,17.545,20.02,-0.945,17.193,0.3527,-2.7,78.24,-115.27,6.69,5.1,54.0,8.1,-0.12,2.02
340,20.0,-0.948,17.534,20.025,-0.953,17.235,0.3005,-2.72,78.31,-115.2,6.69,5.1,54.0,8.1,-0.12,2.02
341,20.0,-0.953,17.523,19.993,-0.928,17.157,0.3672,-2.66,78.24,-115.4,6.69,5.1,54.0,8.1,-0.12,2.02
342,20.0,-0.957,17.512,19.982,-0.959,17.144,0.3677,-2.75,78.24,-115.44,6.69,5.09,54.0,8.1,-0.12,2.02
343,20.0,-0.961,17.5,20.002,-0.937,17.169,0.3325,-2.68,78.24,-115.36,6.69,5.09,54.0,8.1,-0.12,2.02
344,20.0,-0.966,17.489,19.999,-0.998,17.112,0.3784,-2.86,78.13,-115.42,6.69,5.09,54.0,8.1,-0.12,2.02
345,20.0,-0.97,17.478,19.998,-0.952,17.141,0.3371,-2.72,78.2,-115.4,6.69,5.09,54.0,8.1,-0.12,2.02
346,20.0,-0.974,17.467,19.99,-0.974,17.122,0.3454,-2.79,78.18,-115.44,6.69,5.08,54.0,8.1,-0.12,2.02
347,20.0,-0.979,17.456,19.989,-0.967,17.143,0.3129,-2.77,78.22,-115.42,6.69,5.08,54.0,8.1,-0.12,2.02
348,20.0,-0.983,17.444,19.983,-0.966,17.067,0.3785,-2.77,78.09,-115.53,6.69,5.08,54.0,8.1,-0.12,2.02
349,20.0,-0.987,17.433,19.982,-0.982,17.123,0.3104,-2.81,78.2,-115.47,6.69,5.08,54.0,8.1,-0.12,2.02
350,20.0,-0.992,17.422,19.991,-0.974,17.1,0.3222,-2.79,78.13,-115.47,6.69,5.07,54.0,8.1,-0.12,2.02
351,20.0,-0.996,17.411,19.993,-0.99,17.058,0.3534,-2.83,78.05,-115.51,6.69,5.07,54.0,8.1,-0.12,2.02
352,20.0,-1.0,17.4,19.995,-0.99,17.05,0.3498,-2.83,78.02,-115.51,6.69,5.07,54.0,8.1,-0.12,2.02
353,20.0,-1.004,17.388,20.011,-1.022,17.096,0.2933,-2.92,78.07,-115.4,6.69,5.07,54.0,8.1,-0.12,2.02
354,20.0,-1.009,17.377,20.014,-1.006,16.996,0.3812,-2.88,77.87,-115.51,6.7,5.06,54.0,8.1,-0.12,2.02
355,20.0,-1.013,17.366,19.994,-1.036,17.029,0.3381,-2.97,77.98,-115.53,6.7,5.06,54.0,8.1,-0.12,2.02
356,20.0,-1.017,17.355,20.004,-1.029,16.984,0.3707,-2.94,77.87,-115.55,6.7,5.06,54.0,8.1,-0.12,2.02
357,20.0,-1.022,17.344,20.012,-1.022,16.983,0.3611,-2.92,77.85,-115.53,6.7,5.05,54.0,8.1,-0.12,2.02
358,20.0,-1.026,17.332,20.008,-0.998,16.977,0.3568,-2.86,77.85,-115.55,6.7,5.05,54.0,8.1,-0.12,2.02
359,20.0,-1.03,17.321,19.968,-1.004,16.936,0.3875,-2.88,77.87,-115.73,6.7,5.05,54.0,8.1,-0.12,2.02
360,20.0,-1.035,17.31,19.98,-1.028,16.954,0.3564,-2.94,77.87,-115.66,6.7,5.05,54.0,8.1,-0.12,2.02
361,20.0,-1.039,17.299,19.962,-1.042,16.965,0.3358,-2.99,77.94,-115.71,6.7,5.04,54.0,8.1,-0.12,2.02
362,20.0,-1.043,17.288,19.974,-1.073,16.927,0.3629,-3.08,77.83,-115.71,6.7,5.04,54.0,8.1,-0.12,2.02
363,20.0,-1.048,17.276,20.002,-1.052,16.949,0.3269,-3.01,77.81,-115.6,6.7,5.04,54.0,8.1,-0.12,2.02
364,20.0,-1.052,17.265,20.016,-1.037,16.933,0.3333,-2.97,77.74,-115.58,6.7,5.04,54.0,8.1,-0.12,2.02
365,20.0,-1.056,17.254,19.998,-1.105,16.914,0.343,-3.16,77.74,-115.64,6.7,5.03,54.0,8.1,-0.12,2.02
366,20.0,-1.06,17.243,19.991,-1.059,16.902,0.3404,-3.03,77.74,-115.69,6.7,5.03,54.0,8.1,-0.12,2.02
367,20.0,-1.065,17.232,20.02,-1.068,16.896,0.3362,-3.05,77.65,-115.6,6.7,5.03,54.0,8.1,-0.12,2.02
368,20.0,-1.069,17.22,20.009,-1.091,16.849,0.3723,-3.12,77.59,-115.69,6.7,5.03,54.0,8.1,-0.12,2.02
369,20.0,-1.073,17.209,20.02,-1.06,16.861,0.349,-3.03,77.59,-115.64,6.7,5.02,54.0,8.1,-0.12,2.02
370,20.0,-1.078,17.198,20.011,-1.075,16.863,0.3355,-3.08,77.61,-115.66,6.7,5.02,54.0,8.1,-0.12,2.02
371,20.0,-1.082,17.187,19.975,-1.073,16.849,0.3383,-3.08,77.67,-115.8,6.7,5.02,54.0,8.1,-0.12,2.02
372,20.0,-1.086,17.175,20.018,-1.06,16.847,0.3297,-3.03,77.56,-115.66,6.7,5.02,54.0,8.1,-0.12,2.02
373,20.0,-1.091,17.164,19.998,-1.067,16.823,0.3418,-3.05,77.56,-115.75,6.7,5.01,54.0,8.1,-0.12,2.02
374,20.0,-1.095,17.153,19.989,-1.136,16.782,0.3733,-3.25,77.5,-115.82,6.7,5.01,54.0,8.1,-0.12,2.02
375,20.0,-1.099,17.142,20.014,-1.122,16.791,0.3519,-3.21,77.45,-115.73,6.7,5.01,54.0,8.1,-0.12,2.02
376,20.0,-1.104,17.131,20.024,-1.115,16.782,0.35,-3.19,77.41,-115.71,6.7,5.01,54.0,8.1,-0.12,2.02
377,20.0,-1.108,17.119,19.995,-1.121,16.767,0.3527,-3.21,77.45,-115.82,6.7,5.0,54.0,8.1,-0.12,2.02
378,20.0,-1.112,17.108,20.01,-1.114,16.785,0.3233,-3.19,77.45,-115.75,6.7,5.0,54.0,8.1,-0.12,2.02
379,20.0,-1.117,17.097,20.006,-1.098,16.779,0.3184,-3.14,77.45,-115.77,6.71,5.0,54.0,8.1,-0.12,2.02
380,20.0,-1.121,17.086,19.995,-1.113,16.789,0.2974,-3.19,77.5,-115.8,6.71,5.0,54.0,8.1,-0.12,2.02
381,20.0,-1.125,17.075,20.002,-1.106,16.731,0.3447,-3.16,77.37,-115.84,6.71,4.99,54.0,8.1,-0.12,2.02
382,20.0,-1.129,17.063,19.969,-1.119,16.724,0.3414,-3.21,77.43,-115.95,6.71,4.99,54.0,8.1,-0.12,2.02
383,20.0,-1.134,17.052,19.983,-1.151,16.699,0.3541,-3.3,77.34,-115.93,6.71,4.99,54.0,8.1,-0.12,2.02
384,20.0,-1.138,17.041,19.993,-1.144,16.711,0.3301,-3.27,77.34,-115.88,6.71,4.99,54.0,8.1,-0.12,2.02
